customerID,gender,SeniorCitizen,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Risk_Probability,Marketing_Segment,Predicted_Churn_Flag
3512-IZIKN,Female,0,70,Two year,DSL,Credit card (automatic),65.3,4759.75,Yes,0.008973473784262161,Low risk: retain and upsell,No
2481-SBOYW,Female,0,61,Two year,No,Credit card (automatic),25.0,1498.35,No,0.006776986525508623,Low risk: retain and upsell,No
7109-MFBYV,Male,0,26,Month-to-month,DSL,Electronic check,45.45,1233.15,No,0.19673662344041173,Low risk: retain and upsell,No
1833-TCXKK,Male,0,45,Month-to-month,Fiber optic,Bank transfer (automatic),107.75,4882.8,No,0.5088158164187212,Medium risk: nurture,Yes
1832-PEUTS,Male,0,62,Two year,Fiber optic,Credit card (automatic),89.1,5411.65,No,0.05495930359278406,Low risk: retain and upsell,No
6141-OOXUQ,Male,0,1,Month-to-month,No,Mailed check,19.65,19.65,Yes,0.2407816601746209,Low risk: retain and upsell,No
8660-BUETV,Female,0,3,Month-to-month,DSL,Mailed check,44.75,148.05,No,0.3359095024183004,Medium risk: nurture,Yes
0580-PIQHM,Female,0,41,One year,Fiber optic,Bank transfer (automatic),101.6,3930.55,No,0.15366276894762743,Low risk: retain and upsell,No
5696-CEIQJ,Male,0,67,Two year,Fiber optic,Bank transfer (automatic),103.15,6895.5,No,0.028181499610652614,Low risk: retain and upsell,No
7503-ZGUZJ,Male,0,1,Month-to-month,Fiber optic,Mailed check,84.65,84.65,Yes,0.771300543185779,High risk: retention/win-back,Yes
1696-HXOWK,Female,0,71,One year,Fiber optic,Mailed check,95.65,6856.95,No,0.05798718701777847,Low risk: retain and upsell,No
3026-ATZYV,Female,0,37,One year,DSL,Bank transfer (automatic),75.1,2658.8,No,0.03825108998009999,Low risk: retain and upsell,No
4012-YCFAI,Male,0,60,Two year,DSL,Mailed check,61.35,3766.2,No,0.00953296676918627,Low risk: retain and upsell,No
2506-TNFCO,Female,1,1,Month-to-month,Fiber optic,Electronic check,69.55,69.55,Yes,0.6466880481887529,High risk: retention/win-back,Yes
9970-QBCDA,Female,0,6,Month-to-month,No,Credit card (automatic),19.7,129.55,No,0.22684483105083417,Low risk: retain and upsell,No
8718-PTMEZ,Female,0,13,Month-to-month,DSL,Electronic check,31.05,347.25,Yes,0.4893371704641234,Medium risk: nurture,Yes
9496-IVVRP,Female,0,11,Month-to-month,DSL,Bank transfer (automatic),51.0,581.7,No,0.13614102886377977,Low risk: retain and upsell,No
2207-OBZNX,Male,0,7,Month-to-month,DSL,Mailed check,51.0,354.05,Yes,0.26083979306305327,Low risk: retain and upsell,No
2657-VPXTA,Female,0,10,Month-to-month,Fiber optic,Electronic check,88.85,929.45,No,0.6685130928863042,High risk: retention/win-back,Yes
6551-VLJMV,Male,0,34,Two year,No,Credit card (automatic),20.05,679.0,No,0.010451535952801442,Low risk: retain and upsell,No
1221-GHZEP,Female,0,62,Two year,DSL,Mailed check,65.1,3846.75,No,0.016993539031187187,Low risk: retain and upsell,No
9289-LBQVU,Male,0,64,One year,DSL,Mailed check,70.15,4480.7,No,0.04374548834967645,Low risk: retain and upsell,No
6142-VSJQO,Female,0,1,Month-to-month,DSL,Bank transfer (automatic),44.35,44.35,Yes,0.37165122541865664,Medium risk: nurture,Yes
3458-IDMFK,Male,0,25,Two year,No,Mailed check,20.75,499.4,No,0.020540820201828604,Low risk: retain and upsell,No
6933-FHBZC,Female,0,26,One year,DSL,Mailed check,56.05,1553.2,No,0.08384587511288996,Low risk: retain and upsell,No
0221-NAUXK,Male,0,10,One year,No,Bank transfer (automatic),19.95,219.5,No,0.031278508514411274,Low risk: retain and upsell,No
9770-KXGQU,Female,0,53,One year,Fiber optic,Mailed check,98.6,5311.85,No,0.08316820625546935,Low risk: retain and upsell,No
6437-UKHMV,Female,0,7,Month-to-month,Fiber optic,Electronic check,79.7,586.05,Yes,0.7324705463378967,High risk: retention/win-back,Yes
6538-POCHL,Male,0,33,Month-to-month,Fiber optic,Credit card (automatic),79.0,2576.8,No,0.21577486344941407,Low risk: retain and upsell,No
6726-NNFWD,Female,1,71,Two year,Fiber optic,Credit card (automatic),89.45,6435.25,No,0.03386095427445055,Low risk: retain and upsell,No
3002-WQZWT,Female,0,29,Month-to-month,Fiber optic,Electronic check,74.2,1993.25,No,0.4812762127841242,Medium risk: nurture,Yes
4277-UDIEF,Male,0,24,Month-to-month,DSL,Bank transfer (automatic),81.0,1923.85,No,0.14344058014786978,Low risk: retain and upsell,No
1208-NBVFH,Male,0,20,Month-to-month,DSL,Electronic check,49.6,939.8,No,0.29678551652627677,Low risk: retain and upsell,Yes
4912-PIGUY,Female,0,1,Month-to-month,Fiber optic,Electronic check,84.6,84.6,No,0.8119085069435543,High risk: retention/win-back,Yes
1114-CENIM,Male,0,54,Month-to-month,DSL,Credit card (automatic),55.0,3092.65,Yes,0.07291108183162108,Low risk: retain and upsell,No
6060-DRTNL,Female,1,5,Month-to-month,Fiber optic,Mailed check,84.85,415.55,Yes,0.6615216285056905,High risk: retention/win-back,Yes
2725-TTRIQ,Female,0,72,Two year,DSL,Bank transfer (automatic),84.2,5986.55,No,0.016606612177521383,Low risk: retain and upsell,No
3374-TTZTK,Male,0,52,Two year,Fiber optic,Electronic check,106.3,5487.0,No,0.07348146038266878,Low risk: retain and upsell,No
8990-ZXLSU,Female,0,9,Month-to-month,Fiber optic,Electronic check,69.05,651.5,No,0.5389793896422173,Medium risk: nurture,Yes
2275-RBYQS,Female,0,1,Month-to-month,DSL,Mailed check,45.4,45.4,No,0.4595381720055544,Medium risk: nurture,Yes
8473-VUVJN,Male,1,1,Month-to-month,Fiber optic,Electronic check,73.65,73.65,Yes,0.7654402502549422,High risk: retention/win-back,Yes
6289-CPNLD,Male,0,33,One year,DSL,Mailed check,73.9,2405.05,Yes,0.08673877043462173,Low risk: retain and upsell,No
5536-SLHPM,Female,0,55,Month-to-month,Fiber optic,Electronic check,77.75,4458.15,Yes,0.24488176006759274,Low risk: retain and upsell,No
4419-UJMUS,Male,0,69,Two year,Fiber optic,Electronic check,99.35,6856.45,No,0.11544274470822749,Low risk: retain and upsell,No
7794-JASDG,Male,0,1,Month-to-month,DSL,Mailed check,50.75,50.75,No,0.3206896980419523,Medium risk: nurture,Yes
7609-YBPXG,Male,0,54,Two year,DSL,Bank transfer (automatic),87.1,4735.2,No,0.027526382712283734,Low risk: retain and upsell,No
5519-TEEUH,Male,0,33,One year,No,Mailed check,20.15,682.15,No,0.020199238431136208,Low risk: retain and upsell,No
7856-GANIL,Male,1,45,One year,Fiber optic,Bank transfer (automatic),98.7,4525.8,No,0.1345443235740287,Low risk: retain and upsell,No
0804-XBFBV,Female,0,11,Month-to-month,DSL,Electronic check,25.2,321.05,No,0.36016965850917043,Medium risk: nurture,Yes
2676-OXPPQ,Male,0,6,Month-to-month,DSL,Bank transfer (automatic),55.7,335.65,No,0.20604246840923826,Low risk: retain and upsell,No
3703-TTEPD,Male,0,21,Month-to-month,DSL,Bank transfer (automatic),65.35,1424.4,No,0.08664265437565459,Low risk: retain and upsell,No
2799-TSLAG,Female,0,65,Two year,No,Bank transfer (automatic),25.3,1748.55,No,0.006392977536351022,Low risk: retain and upsell,No
0196-VULGZ,Female,1,6,Month-to-month,Fiber optic,Electronic check,84.35,474.9,Yes,0.7302765191992152,High risk: retention/win-back,Yes
8837-VVWLQ,Female,0,8,Month-to-month,Fiber optic,Electronic check,84.95,668.4,Yes,0.487238357165718,Medium risk: nurture,Yes
2696-NARTR,Male,0,11,Month-to-month,Fiber optic,Electronic check,73.85,926.25,Yes,0.5791262608841425,Medium risk: nurture,Yes
2208-NKVVH,Male,0,43,Two year,No,Mailed check,24.25,1077.95,No,0.0071252522886204395,Low risk: retain and upsell,No
7614-QVWQL,Male,0,49,One year,DSL,Bank transfer (automatic),51.8,2541.25,Yes,0.14040511890598897,Low risk: retain and upsell,No
1976-CFOCS,Female,1,1,Month-to-month,DSL,Electronic check,46.0,46.0,Yes,0.3772340323792044,Medium risk: nurture,Yes
4631-OACRM,Male,1,15,Month-to-month,Fiber optic,Electronic check,79.4,1156.1,Yes,0.6269443741959366,High risk: retention/win-back,Yes
7139-JZFVG,Male,0,60,Two year,DSL,Bank transfer (automatic),60.5,3694.45,No,0.008053330078802868,Low risk: retain and upsell,No
4987-GQWPO,Male,0,17,Month-to-month,DSL,Credit card (automatic),25.1,382.8,No,0.25643195206442354,Low risk: retain and upsell,No
3755-JBMNH,Male,1,16,Month-to-month,Fiber optic,Bank transfer (automatic),71.8,1167.8,Yes,0.42183618905907466,Medium risk: nurture,Yes
1757-TCATG,Male,0,35,One year,No,Bank transfer (automatic),20.05,746.75,No,0.014931217347954183,Low risk: retain and upsell,No
6345-ULYRW,Male,1,44,One year,Fiber optic,Mailed check,88.4,3912.9,Yes,0.16857569253102872,Low risk: retain and upsell,No
4776-XSKYQ,Female,0,12,One year,DSL,Credit card (automatic),30.25,368.85,No,0.04964133632070996,Low risk: retain and upsell,No
8048-DSDFQ,Male,0,1,Month-to-month,No,Mailed check,20.2,20.2,No,0.24237325523463205,Low risk: retain and upsell,No
5753-QQWPW,Female,0,28,One year,DSL,Electronic check,59.9,1654.7,No,0.06287572473795724,Low risk: retain and upsell,No
6010-DDPPW,Male,0,70,Two year,No,Bank transfer (automatic),25.15,1940.85,No,0.005472951353288478,Low risk: retain and upsell,No
1809-DMJHQ,Female,0,5,Month-to-month,DSL,Mailed check,46.0,221.7,Yes,0.3125357032688858,Medium risk: nurture,Yes
6693-FRIRW,Male,0,18,Month-to-month,Fiber optic,Credit card (automatic),101.3,1794.65,No,0.2713361641707733,Low risk: retain and upsell,No
6586-MYGKD,Male,0,70,Two year,DSL,Credit card (automatic),76.95,5289.8,No,0.02341538842739627,Low risk: retain and upsell,No
3173-NVMPX,Female,0,9,Month-to-month,DSL,Mailed check,55.3,501.2,No,0.3027250402968072,Medium risk: nurture,Yes
0248-PGHBZ,Female,1,67,Two year,Fiber optic,Bank transfer (automatic),92.45,6140.85,No,0.0190233972100402,Low risk: retain and upsell,No
0623-GDISB,Female,0,1,Month-to-month,DSL,Bank transfer (automatic),48.45,48.45,No,0.27927533764213586,Low risk: retain and upsell,No
2892-GESUL,Female,0,18,Two year,No,Mailed check,19.35,309.25,No,0.021508459814949286,Low risk: retain and upsell,No
6923-EFPNL,Male,0,4,Month-to-month,DSL,Credit card (automatic),51.75,201.1,Yes,0.37138446873957104,Medium risk: nurture,Yes
7472-EQOAV,Male,1,71,One year,Fiber optic,Bank transfer (automatic),86.7,6179.35,No,0.0286592346489307,Low risk: retain and upsell,No
9574-RKJIF,Male,0,30,Month-to-month,Fiber optic,Electronic check,94.4,2838.7,Yes,0.45138861944074105,Medium risk: nurture,Yes
2043-WVTQJ,Male,0,1,Month-to-month,DSL,Mailed check,55.7,55.7,No,0.18180677588254215,Low risk: retain and upsell,No
8034-RYTVV,Female,0,55,One year,Fiber optic,Credit card (automatic),84.25,4589.85,No,0.07721407284978882,Low risk: retain and upsell,No
3863-QSTYI,Male,0,59,Month-to-month,DSL,Electronic check,64.65,3735.45,No,0.06986511396093652,Low risk: retain and upsell,No
2619-WFQWU,Female,0,1,Month-to-month,Fiber optic,Mailed check,70.15,70.15,Yes,0.7083844632202706,High risk: retention/win-back,Yes
5044-LRQAQ,Female,0,7,Month-to-month,Fiber optic,Bank transfer (automatic),69.2,477.55,No,0.522631511572807,Medium risk: nurture,Yes
1716-LSAMB,Male,0,45,Two year,DSL,Bank transfer (automatic),54.65,2553.7,No,0.008826942311846709,Low risk: retain and upsell,No
1333-PBMXB,Female,0,54,One year,No,Bank transfer (automatic),24.75,1342.15,No,0.014237960406321653,Low risk: retain and upsell,No
6546-OPBBH,Male,0,51,One year,No,Mailed check,23.95,1216.35,No,0.01657690613521873,Low risk: retain and upsell,No
5985-BEHZK,Female,1,72,One year,Fiber optic,Credit card (automatic),105.0,7578.05,No,0.13458921464268253,Low risk: retain and upsell,No
9127-QRZMH,Male,0,44,One year,DSL,Bank transfer (automatic),59.85,2603.95,No,0.02070380000756373,Low risk: retain and upsell,No
5919-VCZYM,Male,0,2,Month-to-month,No,Mailed check,20.05,42.7,No,0.23496836607484878,Low risk: retain and upsell,No
9644-KVCNC,Female,0,66,One year,Fiber optic,Bank transfer (automatic),92.15,6056.9,No,0.1379530945205981,Low risk: retain and upsell,No
2137-DQMEV,Male,0,68,One year,DSL,Mailed check,44.8,2983.65,No,0.025943178951080333,Low risk: retain and upsell,No
8174-LNWMW,Female,0,31,Two year,No,Credit card (automatic),20.9,689.35,No,0.017008652002338122,Low risk: retain and upsell,No
9279-CJEOJ,Female,1,21,Month-to-month,Fiber optic,Bank transfer (automatic),95.4,2025.1,No,0.6347775460042261,High risk: retention/win-back,Yes
7964-VEXDG,Male,0,21,Month-to-month,Fiber optic,Electronic check,80.35,1747.2,No,0.36409911332834044,Medium risk: nurture,Yes
2404-JIBFC,Female,0,55,Two year,DSL,Bank transfer (automatic),85.1,4657.95,No,0.023094275044980808,Low risk: retain and upsell,No
0778-NELLA,Male,0,9,Month-to-month,DSL,Credit card (automatic),34.7,296.1,Yes,0.46460944760508954,Medium risk: nurture,Yes
8029-XYPWT,Male,1,71,Two year,Fiber optic,Bank transfer (automatic),115.05,8016.6,No,0.05328495729739495,Low risk: retain and upsell,No
4614-NUVZD,Female,0,1,Month-to-month,Fiber optic,Electronic check,81.1,81.1,Yes,0.739393456858034,High risk: retention/win-back,Yes
4632-PAOYU,Male,0,22,One year,No,Mailed check,19.95,433.5,No,0.02243291868151771,Low risk: retain and upsell,No
3803-KMQFW,Female,0,1,Month-to-month,No,Mailed check,20.55,20.55,Yes,0.2509137907644813,Low risk: retain and upsell,No
6804-GDMOI,Female,0,61,Two year,Fiber optic,Electronic check,106.6,6428.4,Yes,0.12506708194961594,Low risk: retain and upsell,No
2990-OGYTD,Female,0,67,Two year,DSL,Bank transfer (automatic),86.15,5883.85,No,0.01816051753211634,Low risk: retain and upsell,No
6646-JPPHA,Female,1,14,Month-to-month,Fiber optic,Electronic check,78.85,1043.8,No,0.3044834624171094,Medium risk: nurture,Yes
9572-MTILT,Male,0,59,Month-to-month,Fiber optic,Electronic check,106.75,6252.9,Yes,0.2122128445593506,Low risk: retain and upsell,No
7658-UYUQS,Male,1,21,Month-to-month,Fiber optic,Bank transfer (automatic),86.55,1857.25,No,0.4121490407486354,Medium risk: nurture,Yes
7880-XSOJX,Male,0,4,Month-to-month,DSL,Mailed check,42.4,146.4,No,0.1538634036870659,Low risk: retain and upsell,No
9611-CTWIH,Female,0,3,Month-to-month,Fiber optic,Electronic check,89.45,240.45,Yes,0.777314056789882,High risk: retention/win-back,Yes
4589-IUAJB,Male,0,70,Two year,No,Bank transfer (automatic),24.25,1724.15,No,0.005502466259523339,Low risk: retain and upsell,No
0329-GTIAJ,Female,0,3,Month-to-month,Fiber optic,Electronic check,97.9,315.3,Yes,0.6127844190200729,High risk: retention/win-back,Yes
8746-BFOAJ,Male,1,21,One year,No,Bank transfer (automatic),20.5,429.55,No,0.03212364414813468,Low risk: retain and upsell,No
8457-XIGKN,Male,0,20,Month-to-month,No,Credit card (automatic),19.6,356.15,No,0.15286674602373607,Low risk: retain and upsell,No
6072-NUQCB,Male,0,22,One year,No,Bank transfer (automatic),20.25,488.25,No,0.01870595579407543,Low risk: retain and upsell,No
6629-CZTTH,Male,0,1,Month-to-month,DSL,Mailed check,55.7,55.7,Yes,0.49986313939432586,Medium risk: nurture,Yes
8838-GPHZP,Female,0,63,Two year,No,Mailed check,20.6,1298.7,No,0.010786109424386297,Low risk: retain and upsell,No
8750-QWZAJ,Female,0,70,Two year,No,Bank transfer (automatic),19.8,1378.75,No,0.0053872299080846165,Low risk: retain and upsell,No
5364-EVNIB,Male,0,13,Month-to-month,Fiber optic,Electronic check,79.8,973.45,Yes,0.5837922374361356,Medium risk: nurture,Yes
6918-UMQCG,Female,0,5,Month-to-month,Fiber optic,Electronic check,80.2,384.25,No,0.6341279911978495,High risk: retention/win-back,Yes
0675-NCDYU,Female,0,72,Two year,Fiber optic,Credit card (automatic),116.4,8543.25,No,0.035578840918198386,Low risk: retain and upsell,No
6339-DKLMK,Female,0,13,Month-to-month,DSL,Electronic check,31.65,389.95,No,0.48908960689550196,Medium risk: nurture,Yes
1346-PJWTK,Male,0,61,Month-to-month,Fiber optic,Credit card (automatic),94.15,5731.85,No,0.07066639473565306,Low risk: retain and upsell,No
5088-QZLRL,Male,0,1,Month-to-month,No,Electronic check,20.65,20.65,No,0.2874332876190694,Low risk: retain and upsell,Yes
8023-QHAIO,Female,1,56,Month-to-month,Fiber optic,Bank transfer (automatic),76.85,4275.75,No,0.08516548732588777,Low risk: retain and upsell,No
4397-FRLTA,Female,0,4,Month-to-month,No,Mailed check,20.15,84.5,No,0.2827663469591386,Low risk: retain and upsell,Yes
3057-VJJQE,Male,0,35,Two year,DSL,Mailed check,55.25,1924.1,No,0.02197897099005908,Low risk: retain and upsell,No
5087-SUURX,Female,0,18,Month-to-month,DSL,Electronic check,39.05,669.85,Yes,0.46849923612138844,Medium risk: nurture,Yes
2302-OUZXB,Male,0,72,Two year,DSL,Bank transfer (automatic),82.15,5784.3,No,0.032568601349358066,Low risk: retain and upsell,No
8133-ANHHJ,Female,1,49,One year,Fiber optic,Bank transfer (automatic),103.0,5166.2,No,0.054546591878416574,Low risk: retain and upsell,No
2270-CHBFN,Female,0,44,Month-to-month,Fiber optic,Credit card (automatic),95.1,4060.55,No,0.12079887926225613,Low risk: retain and upsell,No
0013-EXCHZ,Female,1,3,Month-to-month,Fiber optic,Mailed check,83.9,267.4,Yes,0.5937177611373132,Medium risk: nurture,Yes
5982-FPVQN,Female,0,37,Month-to-month,Fiber optic,Electronic check,95.15,3532.85,No,0.4362758254569912,Medium risk: nurture,Yes
9107-UKCKY,Male,0,61,One year,DSL,Electronic check,79.8,4914.8,No,0.2155764397366982,Low risk: retain and upsell,No
4654-ULTTN,Male,0,70,Two year,DSL,Credit card (automatic),74.8,5315.8,No,0.01580941084556557,Low risk: retain and upsell,No
5550-VFRLC,Female,1,1,Month-to-month,Fiber optic,Electronic check,69.85,69.85,Yes,0.6784905051910065,High risk: retention/win-back,Yes
5546-BYZSM,Female,0,41,Month-to-month,No,Electronic check,20.45,775.6,No,0.104961371845581,Low risk: retain and upsell,No
1492-KGETH,Male,0,70,One year,DSL,Bank transfer (automatic),78.35,5445.95,No,0.021273890824777625,Low risk: retain and upsell,No
4929-BSTRX,Female,0,1,Month-to-month,DSL,Mailed check,53.55,53.55,Yes,0.44889629677632914,Medium risk: nurture,Yes
4163-HFTUK,Male,0,51,One year,No,Electronic check,19.1,1007.8,No,0.02044220383314156,Low risk: retain and upsell,No
8215-NGSPE,Female,0,42,Two year,No,Mailed check,20.0,833.55,No,0.011983766033795097,Low risk: retain and upsell,No
2225-ZRGSG,Female,0,70,Two year,Fiber optic,Bank transfer (automatic),93.9,6579.05,Yes,0.012089920340438851,Low risk: retain and upsell,No
8859-YSTWS,Male,0,48,One year,No,Bank transfer (automatic),19.95,1004.5,No,0.013983158888507175,Low risk: retain and upsell,No
5271-YNWVR,Male,0,68,Two year,Fiber optic,Electronic check,113.15,7856.0,Yes,0.06166554418553146,Low risk: retain and upsell,No
7601-DHFWZ,Female,0,48,Two year,No,Credit card (automatic),24.0,1183.05,No,0.009298298344065353,Low risk: retain and upsell,No
2657-ALMWY,Female,1,26,Month-to-month,Fiber optic,Electronic check,84.95,2169.75,Yes,0.34384552558354287,Medium risk: nurture,Yes
6330-JKLPC,Male,0,11,Month-to-month,Fiber optic,Bank transfer (automatic),80.5,896.9,Yes,0.5914857277149559,Medium risk: nurture,Yes
4667-OHGKG,Male,0,1,Month-to-month,No,Mailed check,19.3,19.3,Yes,0.27531533255569457,Low risk: retain and upsell,No
1998-VHJHK,Female,0,27,One year,No,Mailed check,19.15,501.35,No,0.03258638621005006,Low risk: retain and upsell,No
1707-HABPF,Female,1,46,One year,Fiber optic,Bank transfer (automatic),91.3,4126.35,No,0.10283170522436338,Low risk: retain and upsell,No
1660-HSOOQ,Male,0,1,Month-to-month,DSL,Mailed check,49.65,49.65,Yes,0.4314581114188657,Medium risk: nurture,Yes
7253-UVNDW,Female,0,46,Two year,DSL,Credit card (automatic),54.35,2460.15,Yes,0.01581074573105012,Low risk: retain and upsell,No
0487-VVUVK,Male,0,25,Month-to-month,No,Mailed check,19.15,477.6,No,0.09287355835335552,Low risk: retain and upsell,No
7228-OMTPN,Male,0,4,Month-to-month,Fiber optic,Electronic check,88.45,370.65,Yes,0.7784942569488565,High risk: retention/win-back,Yes
5063-IUOKK,Male,0,13,Two year,No,Mailed check,19.75,265.75,No,0.021011551519589,Low risk: retain and upsell,No
